gauge_divisor,grams,id,machine_washable,min_gauge,name,permalink,rating_average,rating_count,rating_total,texture,yardage,yarn_company_name,yarn_weight_id,yarn_weight_knit_gauge,yarn_weight_name,yarn_weight_ply,yarn_weight_wpi,texture_clean,fiber_type_animal_fiber,fiber_type_id,fiber_type_name,fiber_type_synthetic,fiber_type_vegetable_fiber
4,200,46098,TRUE,22,Luxury 8 ply,bendigo-woollen-mills-luxury-8-ply,4.55,945,4297,plied,437,Bendigo Woollen Mills,11,22,DK,8,11,plied,TRUE,3,Wool,FALSE,FALSE
1,100,6632,NA,4.5,Northampton,valley-yarns-northampton,4.43,1289,5706,Plied,247,Valley Yarns,12,20,Worsted,10,9,plied,TRUE,3,Wool,FALSE,FALSE
4,100,149447,TRUE,18,Ultra® Wool,berroco-ultra-wool,4.58,1387,6358,plied,219,Berroco,1,18,Aran,10,8,plied,TRUE,3,Wool,FALSE,FALSE
4,100,49541,TRUE,18,Impeccable Ombre,loops--threads-impeccable-ombre,4.02,1404,5651,plied,192,Loops & Threads,1,18,Aran,10,8,plied,FALSE,5,Acrylic,TRUE,FALSE
4,100,6385,NA,14,Baby Alpaca Chunky,cascade-yarns-baby-alpaca-chunky,4.64,2204,10227,plied,108,Cascade Yarns ®,4,14-15,Bulky,12,7,plied,TRUE,14,Alpaca,FALSE,FALSE
4,50,4156,TRUE,22,Rialto DK (Solids),debbie-bliss-rialto-dk-solids,4.35,1943,8449,plied,115,Debbie Bliss,11,22,DK,8,11,plied,TRUE,24,Wool,FALSE,FALSE
4,300,158204,TRUE,17,Big Cakes,caron-big-cakes,4.39,1157,5075,plied,603,Caron,1,18,Aran,10,8,plied,FALSE,5,Acrylic,TRUE,FALSE
4,113,4021,NA,17,Heritage 2 Ply,briggs--little-heritage-2-ply,4.38,1148,5033,2-ply woolen spun,214,Briggs & Little,1,18,Aran,10,8,2-ply woolen spun,TRUE,3,Wool,FALSE,FALSE
4,142,114951,TRUE,18,I Love This Yarn! Print,hobby-lobby-i-love-this-yarn-print,4.61,894,4125,Plied,252,Hobby Lobby,1,18,Aran,10,8,plied,FALSE,5,Acrylic,TRUE,FALSE
4,56,4207,TRUE,20,Sugar'n Cream Twists,lily-sugarn-cream-twists,4.18,1480,6191,"4 plies, S-twist, non-mercerized",95,Lily,12,20,Worsted,10,9,"4 plies, s-twist, non-mercerized",FALSE,1,Cotton,FALSE,TRUE
4,50,12838,TRUE,28,Melody Superwash,jojoland-melody-superwash,4.01,2061,8258,plied,220,Jojoland,13,32,Light Fingering,3,NA,plied,TRUE,3,Wool,FALSE,FALSE
4,100,13007,TRUE,18,Special Aran,stylecraft-special-aran,4.55,1000,4547,plied,214,Stylecraft,1,18,Aran,10,8,plied,FALSE,5,Acrylic,TRUE,FALSE
4,50,17340,TRUE,20,Knitcol,adriafil-knitcol,4.44,1824,8097,plied,137,Adriafil,12,20,Worsted,10,9,plied,TRUE,24,Wool,FALSE,FALSE
4,50,18218,NA,20,Baby Alpaca (Solid),blue-sky-fibers-baby-alpaca-solid,4.65,2098,9748,NA,110,Blue Sky Fibers,10,24-26,Sport,5,12,NA,TRUE,14,Alpaca,FALSE,FALSE
4,100,144330,TRUE,20,220 Superwash Merino,cascade-yarns-220-superwash-merino,4.53,1214,5502,plied,220,Cascade Yarns ®,12,20,Worsted,10,9,plied,TRUE,24,Wool,FALSE,FALSE
1,50,71411,TRUE,6,Sparrow,quince--co-sparrow,4.55,1727,7850,plied,168,Quince & Co.,5,28,Fingering,4,14,plied,FALSE,12,Linen,FALSE,TRUE
1,100,64829,NA,3.5,Osprey,quince--co-osprey,4.75,1868,8879,smooth,170,Quince & Co.,1,18,Aran,10,8,smooth,TRUE,3,Wool,FALSE,FALSE
4,198,93382,TRUE,17,Value Solids,craft-smart-value-solids,3.58,920,3297,plied,354,Craft Smart,1,18,Aran,10,8,plied,FALSE,5,Acrylic,TRUE,FALSE
4,50,878,TRUE,27,Mandarin Petit,sandnes-garn-mandarin-petit,4.15,1027,4263,"Cable plied: 7 2-ply strands, S-twist, mercerized",195,Sandnes Garn,5,28,Fingering,4,14,"cable plied: 7 2-ply strands, s-twist, mercerized",FALSE,1,Cotton,FALSE,TRUE
4,100,95150,TRUE,24,Cheeky Merino Joy,rosy-green-wool-cheeky-merino-joy,4.78,1582,7566,plied,350,Rosy Green Wool,10,24-26,Sport,5,12,plied,TRUE,24,Wool,FALSE,FALSE
4,142,19828,TRUE,18,Simply Soft Heathers,caron-simply-soft-heathers,4.07,1253,5100,plied,250,Caron,1,18,Aran,10,8,plied,FALSE,5,Acrylic,TRUE,FALSE
4,50,2196,TRUE,22,Country 8 Ply,cleckheaton-country-8-ply,4.06,1197,4862,plied,104,Cleckheaton,11,22,DK,8,11,plied,TRUE,3,Wool,FALSE,FALSE
4,141,153682,TRUE,18,Super Saver Stripes,red-heart-super-saver-stripes,4.19,938,3932,plied,236,Red Heart,1,18,Aran,10,8,plied,FALSE,5,Acrylic,TRUE,FALSE
4,100,131980,TRUE,28,Merino Singles,la-bien-aimee-merino-singles,4.88,1291,6301,Singles,400,La Bien Aimée,5,28,Fingering,4,14,singles,TRUE,24,Wool,FALSE,FALSE
4,50,719,TRUE,22,Astra (Solids),patons-north-america-astra-solids,3.79,1000,3792,NA,161,Patons North America,11,22,DK,8,11,NA,FALSE,5,Acrylic,TRUE,FALSE
4,200,8252,TRUE,22.5,Classic 8 Ply,bendigo-woollen-mills-classic-8-ply,4.29,841,3604,double twist crepe,436,Bendigo Woollen Mills,11,22,DK,8,11,double twist crepe,TRUE,3,Wool,FALSE,FALSE
4,70,78838,TRUE,20,"Original, Solids",peaches--creme-original-solids,4.16,824,3426,"4 single plies, S-plied, non-mercerized",120,Peaches & Creme,12,20,Worsted,10,9,"4 single plies, s-plied, non-mercerized",FALSE,1,Cotton,FALSE,TRUE
4,50,1101,TRUE,22,Falk,dale-garn-falk,4.16,1070,4453,plied,116,Dale Garn,11,22,DK,8,11,plied,TRUE,3,Wool,FALSE,FALSE
NA,50,27829,NA,28,Isager Alpaca 1,isager-yarn-isager-alpaca-1,4.7,1211,5687,NA,437,Isager Yarn,5,28,Fingering,4,14,NA,TRUE,14,Alpaca,FALSE,FALSE
4,140,146644,TRUE,17,Sweet Roll,premier-yarns-sweet-roll,4.23,994,4204,NA,245,Premier Yarns,1,18,Aran,10,8,NA,FALSE,5,Acrylic,TRUE,FALSE
4,50,6664,NA,22,Alpakka,sandnes-garn-alpakka,4.31,1018,4384,Plied,120,Sandnes Garn,11,22,DK,8,11,plied,TRUE,14,Alpaca,FALSE,FALSE
4,170,99806,TRUE,20,Soft Secret Solids,yarn-bee-soft-secret-solids,4.07,929,3777,Plied,300,Yarn Bee,12,20,Worsted,10,9,plied,FALSE,5,Acrylic,TRUE,FALSE
4,100,92706,TRUE,20,Canadiana Solids (New),patons-north-america-canadiana-solids-new,4.34,853,3702,NA,205,Patons North America,12,20,Worsted,10,9,NA,FALSE,5,Acrylic,TRUE,FALSE
4,100,2019,TRUE,17,Classic Solid,red-heart-classic-solid,3.33,937,3116,plied,190,Red Heart,1,18,Aran,10,8,plied,FALSE,5,Acrylic,TRUE,FALSE
4,283,153647,TRUE,17,Super Saver Ombré,red-heart-super-saver-ombre,4.26,920,3923,plied,482,Red Heart,1,18,Aran,10,8,plied,FALSE,5,Acrylic,TRUE,FALSE
4,250,4031,NA,6,Magnum,cascade-yarns-magnum,4.33,1627,7044,single ply soft spun,123,Cascade Yarns ®,6,7-12,Super Bulky,NA,5-6,single ply soft spun,TRUE,3,Wool,FALSE,FALSE
1,50,84373,NA,7,Finch,quince--co-finch,4.76,1468,6992,NA,221,Quince & Co.,5,28,Fingering,4,14,NA,TRUE,3,Wool,FALSE,FALSE
4,100,136563,TRUE,20,24/7 Cotton,lion-brand-24-7-cotton,4.57,1036,4734,cable/crepe,186,Lion Brand,12,20,Worsted,10,9,cable/crepe,FALSE,1,Cotton,FALSE,TRUE
4,100,53411,NA,18,Royal,zeeman-royal,3.73,483,1800,plied,264,Zeeman,1,18,Aran,10,8,plied,FALSE,5,Acrylic,TRUE,FALSE
4,115,113377,TRUE,22,Merino DK,hedgehog-fibres-merino-dk,4.87,1284,6250,"smooth, tight twist",219,Hedgehog Fibres,11,22,DK,8,11,"smooth, tight twist",TRUE,24,Wool,FALSE,FALSE
4,50,300,TRUE,23,Cotton Glace,rowan-cotton-glace,4.31,1474,6349,plied,125,Rowan,10,24-26,Sport,5,12,plied,FALSE,1,Cotton,FALSE,TRUE
4,454,5257,TRUE,18,Comfort Solids,red-heart-comfort-solids,3.65,545,1989,plied,867,Red Heart,1,18,Aran,10,8,plied,FALSE,5,Acrylic,TRUE,FALSE
1,50,147617,NA,5.25,Arbor,brooklyn-tweed-arbor,4.79,1461,7000,NA,145,Brooklyn Tweed,11,22,DK,8,11,NA,TRUE,3,Wool,FALSE,FALSE
1,100,88789,NA,7.5,Huasco Multy Botany Lace,araucania-huasco-multy-botany-lace,4.67,1588,7413,plied,454,Araucania,13,32,Light Fingering,3,NA,plied,TRUE,24,Wool,FALSE,FALSE
4,200,8559,NA,22,Cotton 8 Ply,bendigo-woollen-mills-cotton-8-ply,4.56,763,3481,plied,529,Bendigo Woollen Mills,11,22,DK,8,11,plied,FALSE,1,Cotton,FALSE,TRUE
4,198,80244,TRUE,18,Premium,bernat-premium,4.34,566,2459,plied,360,Bernat,1,18,Aran,10,8,plied,FALSE,5,Acrylic,TRUE,FALSE
4,50,42213,TRUE,26,Phil Coton 3,phildar-phil-coton-3,4.34,692,3001,plied,132,Phildar,10,24-26,Sport,5,12,plied,FALSE,1,Cotton,FALSE,TRUE
4,100,146282,NA,28,Mondim,retrosaria-mondim,4.74,1022,4840,Plied,421,Retrosaria,5,28,Fingering,4,14,plied,TRUE,3,Wool,FALSE,FALSE
1,115,39178,TRUE,6.5,Classic Sock,sunshine-yarns-classic-sock,4.75,748,3556,plied,425,Sunshine Yarns,5,28,Fingering,4,14,plied,TRUE,24,Wool,FALSE,FALSE
4,100,118348,NA,16.5,Landscapes (Aran),lion-brand-landscapes-aran,3.84,1133,4346,Roving,147,Lion Brand,1,18,Aran,10,8,roving,FALSE,5,Acrylic,TRUE,FALSE
1,37,38564,TRUE,7,Yummy 2-Ply Toes,miss-babs-yummy-2-ply-toes,4.83,1237,5974,plied,133,Miss Babs,5,28,Fingering,4,14,plied,TRUE,24,Wool,FALSE,FALSE
4,50,140810,NA,21,DROPS Puna,garnstudio-drops-puna,4.51,1116,5034,NA,120,Garnstudio,11,22,DK,8,11,NA,TRUE,14,Alpaca,FALSE,FALSE
4,100,5000,TRUE,22,Marble Double Knitting,james-c-brett-marble-double-knitting,4.1,1324,5435,Plied,241,James C. Brett,11,22,DK,8,11,plied,FALSE,5,Acrylic,TRUE,FALSE
4,50,103836,TRUE,31,Babyull Lanett,sandnes-garn-babyull-lanett,4.39,658,2887,plied,191,Sandnes Garn,13,32,Light Fingering,3,NA,plied,TRUE,24,Wool,FALSE,FALSE
1,50,1754,NA,6,Andean Treasure,knit-picks-andean-treasure,4.57,1548,7072,plied,110,Knit Picks,10,24-26,Sport,5,12,plied,TRUE,14,Alpaca,FALSE,FALSE
4,50,51,TRUE,18,Aurora 8,karabella-yarns-aurora-8,4.58,1412,6463,Plied,98,Karabella Yarns,1,18,Aran,10,8,plied,TRUE,24,Wool,FALSE,FALSE
4,100,69161,NA,26,Blackhill Højlandsuld Wool,garnudsalg-blackhill-hjlandsuld-wool,4.36,345,1503,plied,601,Garnudsalg,7,32-34,Lace,2,NA,plied,TRUE,3,Wool,FALSE,FALSE
4,50,42551,NA,28,Alpaca Lace,cascade-yarns-alpaca-lace,4.48,1366,6122,plied,437,Cascade Yarns ®,7,32-34,Lace,2,NA,plied,TRUE,14,Alpaca,FALSE,FALSE
4,100,101006,TRUE,26,Vivacious 4 ply,fyberspates-vivacious-4-ply,4.74,1332,6316,plied,399,Fyberspates,5,28,Fingering,4,14,plied,TRUE,24,Wool,FALSE,FALSE
4,100,89708,TRUE,18,Dishie Multi,knit-picks-dishie-multi,4.68,671,3141,plied,190,Knit Picks,12,20,Worsted,10,9,plied,FALSE,1,Cotton,FALSE,TRUE
4,50,894,NA,15,Fritidsgarn,sandnes-garn-fritidsgarn,4.12,607,2502,plied,77,Sandnes Garn,4,14-15,Bulky,12,7,plied,TRUE,3,Wool,FALSE,FALSE
4,113,4653,NA,20,Regal 2 Ply,briggs--little-regal-2-ply,4.39,901,3953,2-ply woolen spun,272,Briggs & Little,12,20,Worsted,10,9,2-ply woolen spun,TRUE,3,Wool,FALSE,FALSE
4,50,143049,NA,28,Merino,knitting-for-olive-merino,4.8,794,3809,plied,273,Knitting for Olive,5,28,Fingering,4,14,plied,TRUE,24,Wool,FALSE,FALSE
4,50,123117,NA,16,FÅR,woolfolk-far,4.83,1455,7032,chainette,142,WOOLFOLK,12,20,Worsted,10,9,chainette,TRUE,24,Wool,FALSE,FALSE
4,120,835,TRUE,22,"Softee Baby, Ombres & Prints",bernat-softee-baby-ombres--prints,4,1034,4141,NA,332,Bernat,11,22,DK,8,11,NA,FALSE,5,Acrylic,TRUE,FALSE
4,142,21730,TRUE,18,I Love This Yarn! Ombre,hobby-lobby-i-love-this-yarn-ombre,4.34,922,4006,Plied,252,Hobby Lobby,1,18,Aran,10,8,plied,FALSE,5,Acrylic,TRUE,FALSE
4,100,63130,NA,15,Classic Wool Roving,patons-north-america-classic-wool-roving,4.22,1050,4428,singles,120,Patons North America,4,14-15,Bulky,12,7,singles,TRUE,3,Wool,FALSE,FALSE
4,NA,123593,TRUE,26,Unicorn Tails,madelinetosh-unicorn-tails,4.73,1134,5364,single,52,madelinetosh,5,28,Fingering,4,14,single,TRUE,24,Wool,FALSE,FALSE
4,200,46099,TRUE,19,Luxury 10 ply,bendigo-woollen-mills-luxury-10-ply,4.53,730,3308,Plied,328,Bendigo Woollen Mills,1,18,Aran,10,8,plied,TRUE,3,Wool,FALSE,FALSE
4,50,101177,TRUE,27,Mille Colori Baby,lang-yarns-mille-colori-baby,4.29,1255,5379,NA,208,Lang Yarns,5,28,Fingering,4,14,NA,TRUE,24,Wool,FALSE,FALSE
4,142,43809,TRUE,17,Soft Baby Steps,red-heart-soft-baby-steps,4.18,890,3716,plied,256,Red Heart,1,18,Aran,10,8,plied,FALSE,5,Acrylic,TRUE,FALSE
4,100,45119,NA,20,Classic Superwash,ella-rae-classic-superwash,3.97,1032,4098,plied,219,Ella Rae,12,20,Worsted,10,9,plied,TRUE,3,Wool,FALSE,FALSE
4,50,77137,TRUE,22,DK Merino Superwash,plymouth-yarn-dk-merino-superwash,4.42,1178,5207,plied,130,Plymouth Yarn,11,22,DK,8,11,plied,TRUE,24,Wool,FALSE,FALSE
4,113,108474,TRUE,32,Cheshire Cat,wonderland-yarns--frabjous-fibers-cheshire-cat,4.67,1273,5949,plied,512,Wonderland Yarns & Frabjous Fibers,13,32,Light Fingering,3,NA,plied,TRUE,24,Wool,FALSE,FALSE
4,100,90417,NA,17,DROPS Big Delight,garnstudio-drops-big-delight,4.21,1042,4382,plied,208,Garnstudio,1,18,Aran,10,8,plied,TRUE,3,Wool,FALSE,FALSE
4,70,32310,TRUE,22,I Love This Yarn! Sport Weight Solids,hobby-lobby-i-love-this-yarn-sport-weight-solids,4.27,718,3069,plied,230,Hobby Lobby,11,22,DK,8,11,plied,FALSE,5,Acrylic,TRUE,FALSE
4,100,72422,TRUE,11,Pipsqueak,bernat-pipsqueak,3.98,922,3672,chenille,101,Bernat,6,7-12,Super Bulky,NA,5-6,chenille,FALSE,6,Polyester,TRUE,FALSE
4,50,887,NA,22,Peer Gynt,sandnes-garn-peer-gynt,4.43,786,3481,plied,98,Sandnes Garn,11,22,DK,8,11,plied,TRUE,3,Wool,FALSE,FALSE
4,50,58709,TRUE,22,Merino 120 Superwash,lang-yarns-merino-120-superwash,4.5,964,4338,multi ply,131,Lang Yarns,11,22,DK,8,11,multi ply,TRUE,24,Wool,FALSE,FALSE
1,100,134370,NA,3,Quarry,brooklyn-tweed-quarry,4.3,1295,5566,Woolen-Spun 3-Ply Mock Twist,200,Brooklyn Tweed,4,14-15,Bulky,12,7,woolen-spun 3-ply mock twist,TRUE,3,Wool,FALSE,FALSE
4,NA,168069,TRUE,20,Dream State,spincycle-yarns-dream-state,4.82,1042,5026,plied,150,Spincycle Yarns,12,20,Worsted,10,9,plied,TRUE,3,Wool,FALSE,FALSE
4,50,394,TRUE,16,Bingo,lana-grossa-bingo,4.32,1071,4631,plied,87,Lana Grossa,1,18,Aran,10,8,plied,TRUE,24,Wool,FALSE,FALSE
4,114,81308,TRUE,18,Uptown Worsted,universal-yarn-uptown-worsted,4.44,756,3356,plied,180,Universal Yarn,1,18,Aran,10,8,plied,FALSE,5,Acrylic,TRUE,FALSE
4,NA,106782,TRUE,8,A.S.A.P,madelinetosh-asap,4.74,1050,4975,singles,90,madelinetosh,6,7-12,Super Bulky,NA,5-6,singles,TRUE,24,Wool,FALSE,FALSE
4,100,33282,TRUE,12,Swish Bulky,knit-picks-swish-bulky,4.36,1197,5220,plied,137,Knit Picks,4,14-15,Bulky,12,7,plied,TRUE,24,Wool,FALSE,FALSE
4,50,742,NA,26,Shetland,harrisville-designs-shetland,4.48,1040,4659,plied,217,Harrisville Designs,5,28,Fingering,4,14,plied,TRUE,3,Wool,FALSE,FALSE
4,50,77090,TRUE,27,Natura Just Cotton,dmc-natura-just-cotton,4.12,761,3137,plied,170,DMC,10,24-26,Sport,5,12,plied,FALSE,1,Cotton,FALSE,TRUE
4,200,46747,TRUE,28,Luxury 4 ply,bendigo-woollen-mills-luxury-4-ply,4.52,629,2842,plied,787,Bendigo Woollen Mills,5,28,Fingering,4,14,plied,TRUE,3,Wool,FALSE,FALSE
4,50,33456,TRUE,27,Mini Alpakka,sandnes-garn-mini-alpakka,4.37,654,2857,plied,164,Sandnes Garn,5,28,Fingering,4,14,plied,TRUE,14,Alpaca,FALSE,FALSE
4,100,33286,NA,18,Lanaloft Worsted,brown-sheep-lanaloft-worsted,4.4,912,4016,singles,160,Brown Sheep,1,18,Aran,10,8,singles,TRUE,3,Wool,FALSE,FALSE
4,50,50158,TRUE,18,Creative Cotton Aran,rico-design-creative-cotton-aran,4.13,775,3200,plied,93,Rico Design,1,18,Aran,10,8,plied,FALSE,1,Cotton,FALSE,TRUE
4,100,20484,NA,28,Artistic 8/2,aade-long-artistic-8-2,4.38,696,3048,plied,437,Aade Lõng,5,28,Fingering,4,14,plied,TRUE,3,Wool,FALSE,FALSE
4,113,109649,TRUE,20,Mad Hatter,wonderland-yarns--frabjous-fibers-mad-hatter,4.77,1254,5977,plied,344,Wonderland Yarns & Frabjous Fibers,10,24-26,Sport,5,12,plied,TRUE,24,Wool,FALSE,FALSE
4,100,51230,NA,24,Cotton 100 gr,wolles-yarn-creations-cotton-100-gr,4.35,962,4180,unplied,480,Wolle's Yarn Creations,5,28,Fingering,4,14,unplied,FALSE,1,Cotton,FALSE,TRUE
4,100,105234,NA,18,The Pima Cotton,we-are-knitters-the-pima-cotton,4.48,874,3912,plied,232,we are knitters,1,18,Aran,10,8,plied,FALSE,1,Cotton,FALSE,TRUE
4,100,135485,TRUE,20,Colour Crafter,scheepjes-colour-crafter,4.4,748,3288,NA,328,Scheepjes,11,22,DK,8,11,NA,FALSE,5,Acrylic,TRUE,FALSE
4,50,59397,NA,17,Kinu,ito-kinu,4.58,1043,4776,Plied,465,ITO,7,32-34,Lace,2,NA,plied,TRUE,9,Silk,FALSE,FALSE
4,50,8923,TRUE,27,Fashion Crochet (Size 3),aunt-lydias-fashion-crochet-size-3,4.43,741,3286,plied,150,Aunt Lydia's,9,NA,Thread,NA,NA,plied,FALSE,1,Cotton,FALSE,TRUE
4,50,2769,TRUE,22,Anti-Tickle Merino Blend DK,king-cole-anti-tickle-merino-blend-dk,4.19,878,3675,plied,122,King Cole,11,22,DK,8,11,plied,TRUE,3,Wool,FALSE,FALSE
4,100,146232,TRUE,22,Simply DK,paintbox-yarns-simply-dk,4.55,606,2755,plied,302,Paintbox Yarns,11,22,DK,8,11,plied,FALSE,5,Acrylic,TRUE,FALSE
4,56,78842,TRUE,16,"Original, Ombres",peaches--creme-original-ombres,4.24,661,2803,"4 single plies, S-plied, non-mercerized",95,Peaches & Creme,12,20,Worsted,10,9,"4 single plies, s-plied, non-mercerized",FALSE,1,Cotton,FALSE,TRUE
4,114,9342,TRUE,26,Studio Sock,neighborhood-fiber-co-studio-sock,4.69,941,4411,plied,400,Neighborhood Fiber Co.,5,28,Fingering,4,14,plied,TRUE,24,Wool,FALSE,FALSE
1,115,45746,TRUE,4.5,Superwash Worsted,sweetgeorgia-yarns-superwash-worsted,4.7,1006,4731,plied,200,SweetGeorgia Yarns,12,20,Worsted,10,9,plied,TRUE,24,Wool,FALSE,FALSE
1,50,88940,NA,6,Finito,malabrigo-yarn-finito,4.83,1287,6221,plied,200,Malabrigo Yarn,5,28,Fingering,4,14,plied,TRUE,24,Wool,FALSE,FALSE
4,50,54667,TRUE,25,Naturally Soft Merino,millamia-naturally-soft-merino,4.73,1011,4777,plied,137,MillaMia,10,24-26,Sport,5,12,plied,TRUE,24,Wool,FALSE,FALSE
4,50,16962,FALSE,22,Hacho,mirasol-yarn-hacho,4.52,1324,5980,Plied,137,Mirasol Yarn,11,22,DK,8,11,plied,TRUE,24,Wool,FALSE,FALSE
4,50,812,NA,22,3 tråds Strikkegarn,rauma-3-trads-strikkegarn,4.56,703,3208,"smooth, 3 ply",118,Rauma,11,22,DK,8,11,"smooth, 3 ply",TRUE,3,Wool,FALSE,FALSE
4,100,149854,TRUE,20,Jeans,lion-brand-jeans,4.48,925,4142,plied,246,Lion Brand,12,20,Worsted,10,9,plied,FALSE,5,Acrylic,TRUE,FALSE
4,100,5912,NA,20,Eco Alpaca®,cascade-yarns-eco-alpaca,4.67,1315,6137,NA,220,Cascade Yarns ®,12,20,Worsted,10,9,NA,TRUE,14,Alpaca,FALSE,FALSE
1,50,168401,NA,6.25,Peerie,brooklyn-tweed-peerie,4.86,1038,5046,NA,210,Brooklyn Tweed,5,28,Fingering,4,14,NA,TRUE,24,Wool,FALSE,FALSE
4,100,105799,TRUE,16,220 Superwash® Aran,cascade-yarns-220-superwash-aran,4.47,953,4261,plied,150,Cascade Yarns ®,1,18,Aran,10,8,plied,TRUE,24,Wool,FALSE,FALSE
1,113,115772,TRUE,7,Jilly,dream-in-color-jilly,4.55,988,4496,single,440,Dream in Color,5,28,Fingering,4,14,single,TRUE,24,Wool,FALSE,FALSE
4,NA,139313,TRUE,26,Euro Sock,madelinetosh-euro-sock,4.78,655,3132,plied,435,madelinetosh,13,32,Light Fingering,3,NA,plied,TRUE,24,Wool,FALSE,FALSE
4,100,161,TRUE,18,Supersoft Aran,sirdar-supersoft-aran,4,849,3396,plied,258,Sirdar,1,18,Aran,10,8,plied,FALSE,5,Acrylic,TRUE,FALSE
4,100,152836,TRUE,19,Unforgettable,red-heart-unforgettable,3.89,818,3179,NA,270,Red Heart,1,18,Aran,10,8,NA,FALSE,5,Acrylic,TRUE,FALSE
4,100,18432,TRUE,19,Saskia,wibra-saskia,3.51,264,927,Plied,262,Wibra,1,18,Aran,10,8,plied,FALSE,5,Acrylic,TRUE,FALSE
4,100,5604,TRUE,22,Sinfonia,omega-sinfonia,4.23,795,3365,cable plied,218,Omega,11,22,DK,8,11,cable plied,FALSE,1,Cotton,FALSE,TRUE
4,50,29064,NA,18,Peruvian,filcolana-peruvian,4.62,559,2585,plied,109,Filcolana,1,18,Aran,10,8,plied,TRUE,3,Wool,FALSE,FALSE
4,198,3250,TRUE,20,Socks that Rock Heavyweight,blue-moon-fiber-arts-socks-that-rock-heavyweight,4.73,1026,4858,"plied, moderate twist",350,Blue Moon Fiber Arts,11,22,DK,8,11,"plied, moderate twist",TRUE,24,Wool,FALSE,FALSE
4,100,56156,TRUE,24,Unisono,zitron-unisono,4.66,1114,5192,plied,328,Zitron,10,24-26,Sport,5,12,plied,TRUE,24,Wool,FALSE,FALSE
4,140,151134,TRUE,16,Pop!,bernat-pop,4.17,737,3071,plied,280,Bernat,1,18,Aran,10,8,plied,FALSE,5,Acrylic,TRUE,FALSE
4,50,5077,NA,26,Alpaga,la-droguerie-alpaga,4.42,571,2525,Plied,189,La Droguerie,10,24-26,Sport,5,12,plied,TRUE,14,Alpaca,FALSE,FALSE
1,113,39669,TRUE,6,Frolicking Feet,done-roving-yarns-frolicking-feet,4.58,958,4392,plied,480,Done Roving Yarns,13,32,Light Fingering,3,NA,plied,TRUE,24,Wool,FALSE,FALSE
4,226,2850,NA,10,Burly Spun,brown-sheep-burly-spun,4.47,1087,4857,Single ply,132,Brown Sheep,6,7-12,Super Bulky,NA,5-6,single ply,TRUE,3,Wool,FALSE,FALSE
4,50,17451,FALSE,18,Miski,mirasol-yarn-miski,4.62,1319,6089,plied,82,Mirasol Yarn,12,20,Worsted,10,9,plied,TRUE,16,Llama,FALSE,FALSE
4,50,30178,TRUE,28,Rialto 4 ply,debbie-bliss-rialto-4-ply,4.4,1018,4478,Plied,198,Debbie Bliss,5,28,Fingering,4,14,plied,TRUE,24,Wool,FALSE,FALSE
4,100,146086,TRUE,18,Simply Aran,paintbox-yarns-simply-aran,4.52,566,2560,plied,201,Paintbox Yarns,1,18,Aran,10,8,plied,FALSE,5,Acrylic,TRUE,FALSE
4,50,111461,TRUE,22,Merinoull,sandnes-garn-merinoull,4.45,379,1688,NA,114,Sandnes Garn,11,22,DK,8,11,NA,TRUE,24,Wool,FALSE,FALSE
NA,50,6867,NA,26,Isager Highland,isager-yarn-isager-highland,4.62,783,3619,NA,279,Isager Yarn,10,24-26,Sport,5,12,NA,TRUE,3,Wool,FALSE,FALSE
1,50,91034,NA,5,Gina,plymouth-yarn-gina,4.31,990,4268,single,109,Plymouth Yarn,12,20,Worsted,10,9,single,TRUE,3,Wool,FALSE,FALSE
1,100,2975,NA,4.5,Donegal Tweed,tahki-yarns-donegal-tweed,4.28,1055,4514,"plied, tweedy",183,Tahki Yarns,1,18,Aran,10,8,"plied, tweedy",TRUE,3,Wool,FALSE,FALSE
4,100,92798,TRUE,30,Zauberball®100,schoppel-wolle-zauberball100,4.51,973,4388,singles,437,Schoppel-Wolle,5,28,Fingering,4,14,singles,TRUE,24,Wool,FALSE,FALSE
4,50,400,TRUE,19,Cool Wool Big,lana-grossa-cool-wool-big,4.56,893,4076,plied,131,Lana Grossa,12,20,Worsted,10,9,plied,TRUE,24,Wool,FALSE,FALSE
4,125,19363,TRUE,22,Butterfly Super 10,el-d-mouzakis-butterfly-super-10,4.38,897,3931,cable plied,249,EL. D. Mouzakis,11,22,DK,8,11,cable plied,FALSE,1,Cotton,FALSE,TRUE
4,100,155491,TRUE,28,Uneek Fingering,urth-uneek-fingering,4.51,955,4307,plied,435,Urth,5,28,Fingering,4,14,plied,TRUE,24,Wool,FALSE,FALSE
4,100,721,NA,18,Highland,harrisville-designs-highland,4.49,851,3823,plied,200,Harrisville Designs,12,20,Worsted,10,9,plied,TRUE,3,Wool,FALSE,FALSE
4,50,123118,NA,21,TYND,woolfolk-tynd,4.8,1030,4947,plied,223,WOOLFOLK,5,28,Fingering,4,14,plied,TRUE,24,Wool,FALSE,FALSE
4,100,7022,NA,8,Lana Grande,cascade-yarns-lana-grande,4.35,974,4241,plied,87,Cascade Yarns ®,6,7-12,Super Bulky,NA,5-6,plied,TRUE,3,Wool,FALSE,FALSE
4,150,53383,NA,23,Wool 8/2 Solids,kauni-wool-8-2-solids,4.42,678,2995,plied,656,Kauni,10,24-26,Sport,5,12,plied,TRUE,3,Wool,FALSE,FALSE
